_id,pubchem_cid,pubchem_sid,inchikey,generic_name,trade_name,orphan_designation,umls,parsed_text,designated_date,designation_status,approval_status,approved_labeled_indication,marketing_approval_date,exclusivity_end_date,exclusivity_protected_indication,sponsor
UMLS:C0235974,,50105927,,ceramide,,Treatment of Pancreatic Cancer,C0235974,PANCREATIC CANCER,11/13/2018,Designated,Not FDA Approved for Orphan Indication,,,,,"Keystone Nano, Inc.|1981 Pine Hall Road|State College|Pennsylvania|16801|United States"
UMLS:C0235974,,24702115,,ceramide,,Treatment of Pancreatic Cancer,C0235974,PANCREATIC CANCER,11/13/2018,Designated,Not FDA Approved for Orphan Indication,,,,,"Keystone Nano, Inc.|1981 Pine Hall Road|State College|Pennsylvania|16801|United States"
UMLS:C0235974,,3495,,ceramide,,Treatment of Pancreatic Cancer,C0235974,PANCREATIC CANCER,11/13/2018,Designated,Not FDA Approved for Orphan Indication,,,,,"Keystone Nano, Inc.|1981 Pine Hall Road|State College|Pennsylvania|16801|United States"
UMLS:C0235974,,386483748,,ceramide,,Treatment of Pancreatic Cancer,C0235974,PANCREATIC CANCER,11/13/2018,Designated,Not FDA Approved for Orphan Indication,,,,,"Keystone Nano, Inc.|1981 Pine Hall Road|State College|Pennsylvania|16801|United States"
UMLS:C0235974,,385647348,,ceramide,,Treatment of Pancreatic Cancer,C0235974,PANCREATIC CANCER,11/13/2018,Designated,Not FDA Approved for Orphan Indication,,,,,"Keystone Nano, Inc.|1981 Pine Hall Road|State College|Pennsylvania|16801|United States"
UMLS:C0235974,,375933688,,ceramide,,Treatment of Pancreatic Cancer,C0235974,PANCREATIC CANCER,11/13/2018,Designated,Not FDA Approved for Orphan Indication,,,,,"Keystone Nano, Inc.|1981 Pine Hall Road|State College|Pennsylvania|16801|United States"
UMLS:C0235974,,318152877,,ceramide,,Treatment of Pancreatic Cancer,C0235974,PANCREATIC CANCER,11/13/2018,Designated,Not FDA Approved for Orphan Indication,,,,,"Keystone Nano, Inc.|1981 Pine Hall Road|State College|Pennsylvania|16801|United States"
UMLS:C0235974,,163687306,,ceramide,,Treatment of Pancreatic Cancer,C0235974,PANCREATIC CANCER,11/13/2018,Designated,Not FDA Approved for Orphan Indication,,,,,"Keystone Nano, Inc.|1981 Pine Hall Road|State College|Pennsylvania|16801|United States"
UMLS:C0235974,,26759549,,ceramide,,Treatment of Pancreatic Cancer,C0235974,PANCREATIC CANCER,11/13/2018,Designated,Not FDA Approved for Orphan Indication,,,,,"Keystone Nano, Inc.|1981 Pine Hall Road|State College|Pennsylvania|16801|United States"
UMLS:C0235974,,381341086,,ceramide,,Treatment of Pancreatic Cancer,C0235974,PANCREATIC CANCER,11/13/2018,Designated,Not FDA Approved for Orphan Indication,,,,,"Keystone Nano, Inc.|1981 Pine Hall Road|State College|Pennsylvania|16801|United States"
UMLS:C0235974,,127269519,,ceramide,,Treatment of Pancreatic Cancer,C0235974,PANCREATIC CANCER,11/13/2018,Designated,Not FDA Approved for Orphan Indication,,,,,"Keystone Nano, Inc.|1981 Pine Hall Road|State College|Pennsylvania|16801|United States"
UMLS:C0235974,,127269518,,ceramide,,Treatment of Pancreatic Cancer,C0235974,PANCREATIC CANCER,11/13/2018,Designated,Not FDA Approved for Orphan Indication,,,,,"Keystone Nano, Inc.|1981 Pine Hall Road|State College|Pennsylvania|16801|United States"
UMLS:C0235974,,7890560,,ceramide,,Treatment of Pancreatic Cancer,C0235974,PANCREATIC CANCER,11/13/2018,Designated,Not FDA Approved for Orphan Indication,,,,,"Keystone Nano, Inc.|1981 Pine Hall Road|State College|Pennsylvania|16801|United States"
UMLS:C0235974,,386393077,,ceramide,,Treatment of Pancreatic Cancer,C0235974,PANCREATIC CANCER,11/13/2018,Designated,Not FDA Approved for Orphan Indication,,,,,"Keystone Nano, Inc.|1981 Pine Hall Road|State College|Pennsylvania|16801|United States"
UMLS:C0235974,,382159772,,ceramide,,Treatment of Pancreatic Cancer,C0235974,PANCREATIC CANCER,11/13/2018,Designated,Not FDA Approved for Orphan Indication,,,,,"Keystone Nano, Inc.|1981 Pine Hall Road|State College|Pennsylvania|16801|United States"
UMLS:C0235974,,376192238,,ceramide,,Treatment of Pancreatic Cancer,C0235974,PANCREATIC CANCER,11/13/2018,Designated,Not FDA Approved for Orphan Indication,,,,,"Keystone Nano, Inc.|1981 Pine Hall Road|State College|Pennsylvania|16801|United States"
UMLS:C0235974,,348964523,,ceramide,,Treatment of Pancreatic Cancer,C0235974,PANCREATIC CANCER,11/13/2018,Designated,Not FDA Approved for Orphan Indication,,,,,"Keystone Nano, Inc.|1981 Pine Hall Road|State College|Pennsylvania|16801|United States"
UMLS:C0235974,,348276495,,ceramide,,Treatment of Pancreatic Cancer,C0235974,PANCREATIC CANCER,11/13/2018,Designated,Not FDA Approved for Orphan Indication,,,,,"Keystone Nano, Inc.|1981 Pine Hall Road|State College|Pennsylvania|16801|United States"
UMLS:C0235974,,315707078,,ceramide,,Treatment of Pancreatic Cancer,C0235974,PANCREATIC CANCER,11/13/2018,Designated,Not FDA Approved for Orphan Indication,,,,,"Keystone Nano, Inc.|1981 Pine Hall Road|State College|Pennsylvania|16801|United States"
UMLS:C0235974,,241181861,,ceramide,,Treatment of Pancreatic Cancer,C0235974,PANCREATIC CANCER,11/13/2018,Designated,Not FDA Approved for Orphan Indication,,,,,"Keystone Nano, Inc.|1981 Pine Hall Road|State College|Pennsylvania|16801|United States"
UMLS:C0235974,,135252244,,ceramide,,Treatment of Pancreatic Cancer,C0235974,PANCREATIC CANCER,11/13/2018,Designated,Not FDA Approved for Orphan Indication,,,,,"Keystone Nano, Inc.|1981 Pine Hall Road|State College|Pennsylvania|16801|United States"
UMLS:C0019069,,404720085,,Coagulation factor VIIa (recombinant),NovoSeven,Treatment of bleeding episodes in hemophilia A or B patients with inhibitors to Factor VIII or Factor IX.,"C0019069,C1366370","Hemophilia A , hemophilia A",06/06/1988,Designated/Approved,,Treatment of bleeding episodes in hemophilia A or B patients with inhibitors to Factor VIII or Factor IX., 03/25/1999 , 03/25/2006 ,,"Novo Nordisk, Inc.|100 Overlook Center|Suite 200|Princeton|New Jersey|8540|United States"
UMLS:C1366370,,404720085,,Coagulation factor VIIa (recombinant),NovoSeven,Treatment of bleeding episodes in hemophilia A or B patients with inhibitors to Factor VIII or Factor IX.,"C0019069,C1366370","Hemophilia A , hemophilia A",06/06/1988,Designated/Approved,,Treatment of bleeding episodes in hemophilia A or B patients with inhibitors to Factor VIII or Factor IX., 03/25/1999 , 03/25/2006 ,,"Novo Nordisk, Inc.|100 Overlook Center|Suite 200|Princeton|New Jersey|8540|United States"
UMLS:C0019069,,135284356,,Coagulation factor VIIa (recombinant),NovoSeven,Treatment of bleeding episodes in hemophilia A or B patients with inhibitors to Factor VIII or Factor IX.,"C0019069,C1366370","Hemophilia A , hemophilia A",06/06/1988,Designated/Approved,,Treatment of bleeding episodes in hemophilia A or B patients with inhibitors to Factor VIII or Factor IX., 03/25/1999 , 03/25/2006 ,,"Novo Nordisk, Inc.|100 Overlook Center|Suite 200|Princeton|New Jersey|8540|United States"
UMLS:C1366370,,135284356,,Coagulation factor VIIa (recombinant),NovoSeven,Treatment of bleeding episodes in hemophilia A or B patients with inhibitors to Factor VIII or Factor IX.,"C0019069,C1366370","Hemophilia A , hemophilia A",06/06/1988,Designated/Approved,,Treatment of bleeding episodes in hemophilia A or B patients with inhibitors to Factor VIII or Factor IX., 03/25/1999 , 03/25/2006 ,,"Novo Nordisk, Inc.|100 Overlook Center|Suite 200|Princeton|New Jersey|8540|United States"
UMLS:C0019069,,135275129,,Coagulation factor VIIa (recombinant),NovoSeven,Treatment of bleeding episodes in hemophilia A or B patients with inhibitors to Factor VIII or Factor IX.,"C0019069,C1366370","Hemophilia A , hemophilia A",06/06/1988,Designated/Approved,,Treatment of bleeding episodes in hemophilia A or B patients with inhibitors to Factor VIII or Factor IX., 03/25/1999 , 03/25/2006 ,,"Novo Nordisk, Inc.|100 Overlook Center|Suite 200|Princeton|New Jersey|8540|United States"
UMLS:C1366370,,135275129,,Coagulation factor VIIa (recombinant),NovoSeven,Treatment of bleeding episodes in hemophilia A or B patients with inhibitors to Factor VIII or Factor IX.,"C0019069,C1366370","Hemophilia A , hemophilia A",06/06/1988,Designated/Approved,,Treatment of bleeding episodes in hemophilia A or B patients with inhibitors to Factor VIII or Factor IX., 03/25/1999 , 03/25/2006 ,,"Novo Nordisk, Inc.|100 Overlook Center|Suite 200|Princeton|New Jersey|8540|United States"
UMLS:C0019069,,46507544,,Coagulation factor VIIa (recombinant),NovoSeven,Treatment of bleeding episodes in hemophilia A or B patients with inhibitors to Factor VIII or Factor IX.,"C0019069,C1366370","Hemophilia A , hemophilia A",06/06/1988,Designated/Approved,,Treatment of bleeding episodes in hemophilia A or B patients with inhibitors to Factor VIII or Factor IX., 03/25/1999 , 03/25/2006 ,,"Novo Nordisk, Inc.|100 Overlook Center|Suite 200|Princeton|New Jersey|8540|United States"
UMLS:C1366370,,46507544,,Coagulation factor VIIa (recombinant),NovoSeven,Treatment of bleeding episodes in hemophilia A or B patients with inhibitors to Factor VIII or Factor IX.,"C0019069,C1366370","Hemophilia A , hemophilia A",06/06/1988,Designated/Approved,,Treatment of bleeding episodes in hemophilia A or B patients with inhibitors to Factor VIII or Factor IX., 03/25/1999 , 03/25/2006 ,,"Novo Nordisk, Inc.|100 Overlook Center|Suite 200|Princeton|New Jersey|8540|United States"
UMLS:C0018133,,404770310,,Gavilimomab,,Acute graft-versus-host disease (aGVHD),C0018133,Graft-Versus-Host Disease,11/20/2000,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,Amgen|One Amgen Center Drive|Mail Stop 17-2-A|Thousand Oaks|California|91320|United States
UMLS:C0018133,,160693150,,Gavilimomab,,Acute graft-versus-host disease (aGVHD),C0018133,Graft-Versus-Host Disease,11/20/2000,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,Amgen|One Amgen Center Drive|Mail Stop 17-2-A|Thousand Oaks|California|91320|United States
UMLS:C0018133,,135277347,,Gavilimomab,,Acute graft-versus-host disease (aGVHD),C0018133,Graft-Versus-Host Disease,11/20/2000,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,Amgen|One Amgen Center Drive|Mail Stop 17-2-A|Thousand Oaks|California|91320|United States
UMLS:C0019080,,381127112,,idarucizumab,,To reverse the anticoagulant effect of dabigatran due to uncontrolled life-threatening bleeding requiring urgent intervention or a need to undergo an emergency surgery/urgent invasive procedure,C0019080,Bleeding,05/28/2015,Designated/Approved,,For use in patients treated with Pradaxa when reversal of the anticoagulant effects of dabigatran is needed for emergency surgery/urgent procedures and in life-threatening or uncontrolled bleeding, 10/16/2015 , 10/16/2022 ,For use in patients treated with Pradaxa when reversal of the anticoagulant effects of dabigatran is needed for emergency surgery/urgent procedures and in life-threatening or uncontrolled bleeding,"Boehringer Ingelheim Pharmaceuticals, Inc.|PO Box 368|900 Ridgebury Road|Ridgefield|Connecticut|6877|United States"
UMLS:C0019080,,347910427,,idarucizumab,,To reverse the anticoagulant effect of dabigatran due to uncontrolled life-threatening bleeding requiring urgent intervention or a need to undergo an emergency surgery/urgent invasive procedure,C0019080,Bleeding,05/28/2015,Designated/Approved,,For use in patients treated with Pradaxa when reversal of the anticoagulant effects of dabigatran is needed for emergency surgery/urgent procedures and in life-threatening or uncontrolled bleeding, 10/16/2015 , 10/16/2022 ,For use in patients treated with Pradaxa when reversal of the anticoagulant effects of dabigatran is needed for emergency surgery/urgent procedures and in life-threatening or uncontrolled bleeding,"Boehringer Ingelheim Pharmaceuticals, Inc.|PO Box 368|900 Ridgebury Road|Ridgefield|Connecticut|6877|United States"
UMLS:C0019080,,312467846,,idarucizumab,,To reverse the anticoagulant effect of dabigatran due to uncontrolled life-threatening bleeding requiring urgent intervention or a need to undergo an emergency surgery/urgent invasive procedure,C0019080,Bleeding,05/28/2015,Designated/Approved,,For use in patients treated with Pradaxa when reversal of the anticoagulant effects of dabigatran is needed for emergency surgery/urgent procedures and in life-threatening or uncontrolled bleeding, 10/16/2015 , 10/16/2022 ,For use in patients treated with Pradaxa when reversal of the anticoagulant effects of dabigatran is needed for emergency surgery/urgent procedures and in life-threatening or uncontrolled bleeding,"Boehringer Ingelheim Pharmaceuticals, Inc.|PO Box 368|900 Ridgebury Road|Ridgefield|Connecticut|6877|United States"
UMLS:C0019080,,252166510,,idarucizumab,,To reverse the anticoagulant effect of dabigatran due to uncontrolled life-threatening bleeding requiring urgent intervention or a need to undergo an emergency surgery/urgent invasive procedure,C0019080,Bleeding,05/28/2015,Designated/Approved,,For use in patients treated with Pradaxa when reversal of the anticoagulant effects of dabigatran is needed for emergency surgery/urgent procedures and in life-threatening or uncontrolled bleeding, 10/16/2015 , 10/16/2022 ,For use in patients treated with Pradaxa when reversal of the anticoagulant effects of dabigatran is needed for emergency surgery/urgent procedures and in life-threatening or uncontrolled bleeding,"Boehringer Ingelheim Pharmaceuticals, Inc.|PO Box 368|900 Ridgebury Road|Ridgefield|Connecticut|6877|United States"
UMLS:C0023473,,440790342,,Interferon alfa-2a,Roferon A,Treatment of chronic myelogenous leukemia.,C0023473,Chronic myelogenous leukemia,06/06/1989,Designated/Approved,,Treatment of chronic myelogenous leukemia., 10/19/1995 , 10/19/2002 ,,"Hoffmann-La Roche, Inc.|340 Kingsland Street|Nutley|New Jersey|7110|United States"
UMLS:C0023473,,376229565,,Interferon alfa-2a,Roferon A,Treatment of chronic myelogenous leukemia.,C0023473,Chronic myelogenous leukemia,06/06/1989,Designated/Approved,,Treatment of chronic myelogenous leukemia., 10/19/1995 , 10/19/2002 ,,"Hoffmann-La Roche, Inc.|340 Kingsland Street|Nutley|New Jersey|7110|United States"
UMLS:C0023473,,363907666,,Interferon alfa-2a,Roferon A,Treatment of chronic myelogenous leukemia.,C0023473,Chronic myelogenous leukemia,06/06/1989,Designated/Approved,,Treatment of chronic myelogenous leukemia., 10/19/1995 , 10/19/2002 ,,"Hoffmann-La Roche, Inc.|340 Kingsland Street|Nutley|New Jersey|7110|United States"
UMLS:C0023473,,349302953,,Interferon alfa-2a,Roferon A,Treatment of chronic myelogenous leukemia.,C0023473,Chronic myelogenous leukemia,06/06/1989,Designated/Approved,,Treatment of chronic myelogenous leukemia., 10/19/1995 , 10/19/2002 ,,"Hoffmann-La Roche, Inc.|340 Kingsland Street|Nutley|New Jersey|7110|United States"
UMLS:C0023473,,160698420,,Interferon alfa-2a,Roferon A,Treatment of chronic myelogenous leukemia.,C0023473,Chronic myelogenous leukemia,06/06/1989,Designated/Approved,,Treatment of chronic myelogenous leukemia., 10/19/1995 , 10/19/2002 ,,"Hoffmann-La Roche, Inc.|340 Kingsland Street|Nutley|New Jersey|7110|United States"
UMLS:C0023473,,135340642,,Interferon alfa-2a,Roferon A,Treatment of chronic myelogenous leukemia.,C0023473,Chronic myelogenous leukemia,06/06/1989,Designated/Approved,,Treatment of chronic myelogenous leukemia., 10/19/1995 , 10/19/2002 ,,"Hoffmann-La Roche, Inc.|340 Kingsland Street|Nutley|New Jersey|7110|United States"
UMLS:C0023473,,135321952,,Interferon alfa-2a,Roferon A,Treatment of chronic myelogenous leukemia.,C0023473,Chronic myelogenous leukemia,06/06/1989,Designated/Approved,,Treatment of chronic myelogenous leukemia., 10/19/1995 , 10/19/2002 ,,"Hoffmann-La Roche, Inc.|340 Kingsland Street|Nutley|New Jersey|7110|United States"
UMLS:C0023473,,49856351,,Interferon alfa-2a,Roferon A,Treatment of chronic myelogenous leukemia.,C0023473,Chronic myelogenous leukemia,06/06/1989,Designated/Approved,,Treatment of chronic myelogenous leukemia., 10/19/1995 , 10/19/2002 ,,"Hoffmann-La Roche, Inc.|340 Kingsland Street|Nutley|New Jersey|7110|United States"
UMLS:C0023473,,46506712,,Interferon alfa-2a,Roferon A,Treatment of chronic myelogenous leukemia.,C0023473,Chronic myelogenous leukemia,06/06/1989,Designated/Approved,,Treatment of chronic myelogenous leukemia., 10/19/1995 , 10/19/2002 ,,"Hoffmann-La Roche, Inc.|340 Kingsland Street|Nutley|New Jersey|7110|United States"
UMLS:C1332201,,404720052,,lisocabtagene maraleucel,Breyanzi,Treatment of diffuse large B-cell lymphoma,C1332201,Diffuse Large B-Cell Lymphoma,04/27/2016,Designated/Approved,,"treatment of adult patients with relapsed or refractory large B-cell lymphoma after two or more lines of systemic therapy, including diffuse large B-cell lymphoma (DLBCL) not otherwise specified (including DLBCL arising from indolent lymphoma), high-grade B cell lymphoma, primary mediastinal large B-cell lymphoma, and follicular lymphoma grade 3B", 02/05/2021 , 02/05/2028 ,treatment of adult patients with relapsed or refractory diffuse large B-cell lymphoma (DLBCL) after two or more lines of systemic therapy; treatment of adult patients with relapsed or refractory primary mediastinal large B-cell lymphoma after two or more lines of systemic therapy; and treatment of adult patients with relapsed or refractory follicular lymphoma grade 3B after two or more lines of systemic therapy,"Juno Therapeutics, Inc.|400 Dexter Avenue North|Suite 1200|Seattle|Washington|98109|United States"
