_id,compound_id,inchl_key,generic_name,trade_name,orphan_designation,umls_id,parsed_text,designated_date,designation_status,approval_status,approved_labeled_indication,marketing_approval_date,exclusivity_end_date,exclusivity_protected_indication
OGSBUKJUDHAQEA-WMCAAGNKSA-N,148121,OGSBUKJUDHAQEA-WMCAAGNKSA-N,pralatrexate,,Treatment of diffuse large B-cell lymphoma,C1332201,Diffuse Large B-Cell Lymphoma,10/20/08,Designated,Not FDA Approved for Orphan Indication,,,,
RJKFOVLPORLFTN-LEKSSAKUSA-N,5994,RJKFOVLPORLFTN-LEKSSAKUSA-N,progesterone,,Treatment of ocular graft versus host disease,C5203917,Ocular Graft Versus Host Disease,6/3/20,Designated,Not FDA Approved for Orphan Indication,,,,
DGMKFQYCZXERLX-UHFFFAOYSA-N,4922,DGMKFQYCZXERLX-UHFFFAOYSA-N,Proglumide,,Treatment of Chronic Pancreatitis,C0149521,Chronic pancreatitis,9/9/20,Designated,Not FDA Approved for Orphan Indication,,,,
ODUOJXZPIYUATO-UHFFFAOYSA-N,107751,ODUOJXZPIYUATO-UHFFFAOYSA-N,racecadotril,,Treatment of Microvillus inclusion disease,C0341306,Microvillus inclusion disease,4/13/20,Designated,Not FDA Approved for Orphan Indication,,,,
QFJCIRLUMZQUOT-HPLJOQBZSA-N,5284616,QFJCIRLUMZQUOT-HPLJOQBZSA-N,rapamycin,,Treatment of perivascular epithelioid cell tumors (PEComa),C1300127,Perivascular Epithelioid Cell Tumors,12/21/17,Designated,Not FDA Approved for Orphan Indication,,,,
FNHKPVJBJVTLMP-UHFFFAOYSA-N,11167602,FNHKPVJBJVTLMP-UHFFFAOYSA-N,regorafenib,Stivarga,Treatment of hepatocellular carcinoma,C2239176,HEPATOCELLULAR CARCINOMA,6/4/15,Designated/Approved,,Treatment of patients with hepatocellular carcinoma (HCC or liver cancer) who have been previously treated with sorafenib., 04/27/2017 , 04/27/2024 ,Treatment of patients with hepatocellular carcinoma (HCC or liver cancer) who have been previously treated with sorafenib.
HEBKCHPVOIAQTA-NGQZWQHPSA-N,6912,HEBKCHPVOIAQTA-NGQZWQHPSA-N,ribitol,,Treatment of limb-girdle muscular dystrophy type 2I,C0686353,Limb-girdle muscular dystrophy,1/16/19,Designated,Not FDA Approved for Orphan Indication,,,,
WDZCUPBHRAEYDL-YUUOHQKVSA-N,138404395,WDZCUPBHRAEYDL-YUUOHQKVSA-N,Rifapentine,,Treatment of Mycobacterium avium complex in patients with AIDS.,"C0001175,C0026914","AIDS , Mycobacterium avium Complex",6/9/95,Designated,Not FDA Approved for Orphan Indication,,,,
WDZCUPBHRAEYDL-RDKOBYJASA-N,137235501,WDZCUPBHRAEYDL-RDKOBYJASA-N,Rifapentine,,Treatment of Mycobacterium avium complex in patients with AIDS.,"C0001175,C0026914","AIDS , Mycobacterium avium Complex",6/9/95,Designated,Not FDA Approved for Orphan Indication,,,,
WDZCUPBHRAEYDL-LBJWSYCFSA-N,137091916,WDZCUPBHRAEYDL-LBJWSYCFSA-N,Rifapentine,,Treatment of Mycobacterium avium complex in patients with AIDS.,"C0001175,C0026914","AIDS , Mycobacterium avium Complex",6/9/95,Designated,Not FDA Approved for Orphan Indication,,,,
WDZCUPBHRAEYDL-USLNORDZSA-N,137030254,WDZCUPBHRAEYDL-USLNORDZSA-N,Rifapentine,,Treatment of Mycobacterium avium complex in patients with AIDS.,"C0001175,C0026914","AIDS , Mycobacterium avium Complex",6/9/95,Designated,Not FDA Approved for Orphan Indication,,,,
WDZCUPBHRAEYDL-QFWJEWEWSA-N,135887820,WDZCUPBHRAEYDL-QFWJEWEWSA-N,Rifapentine,,Treatment of Mycobacterium avium complex in patients with AIDS.,"C0001175,C0026914","AIDS , Mycobacterium avium Complex",6/9/95,Designated,Not FDA Approved for Orphan Indication,,,,
WDZCUPBHRAEYDL-FHDUCCPFSA-N,136122663,WDZCUPBHRAEYDL-FHDUCCPFSA-N,Rifapentine,,Treatment of Mycobacterium avium complex in patients with AIDS.,"C0001175,C0026914","AIDS , Mycobacterium avium Complex",6/9/95,Designated,Not FDA Approved for Orphan Indication,,,,
WDZCUPBHRAEYDL-METIDKAPSA-N,135932821,WDZCUPBHRAEYDL-METIDKAPSA-N,Rifapentine,,Treatment of Mycobacterium avium complex in patients with AIDS.,"C0001175,C0026914","AIDS , Mycobacterium avium Complex",6/9/95,Designated,Not FDA Approved for Orphan Indication,,,,
WDZCUPBHRAEYDL-PWXWUWFUSA-N,135925739,WDZCUPBHRAEYDL-PWXWUWFUSA-N,Rifapentine,,Treatment of Mycobacterium avium complex in patients with AIDS.,"C0001175,C0026914","AIDS , Mycobacterium avium Complex",6/9/95,Designated,Not FDA Approved for Orphan Indication,,,,
WDZCUPBHRAEYDL-HJTBMZGUSA-N,135749824,WDZCUPBHRAEYDL-HJTBMZGUSA-N,Rifapentine,,Treatment of Mycobacterium avium complex in patients with AIDS.,"C0001175,C0026914","AIDS , Mycobacterium avium Complex",6/9/95,Designated,Not FDA Approved for Orphan Indication,,,,
WDZCUPBHRAEYDL-BGZYVKEHSA-N,136246610,WDZCUPBHRAEYDL-BGZYVKEHSA-N,Rifapentine,,Treatment of Mycobacterium avium complex in patients with AIDS.,"C0001175,C0026914","AIDS , Mycobacterium avium Complex",6/9/95,Designated,Not FDA Approved for Orphan Indication,,,,
WDZCUPBHRAEYDL-LYDPARFQSA-N,135968625,WDZCUPBHRAEYDL-LYDPARFQSA-N,Rifapentine,,Treatment of Mycobacterium avium complex in patients with AIDS.,"C0001175,C0026914","AIDS , Mycobacterium avium Complex",6/9/95,Designated,Not FDA Approved for Orphan Indication,,,,
WDZCUPBHRAEYDL-NAFQJNKLSA-N,136238508,WDZCUPBHRAEYDL-NAFQJNKLSA-N,Rifapentine,,Treatment of Mycobacterium avium complex in patients with AIDS.,"C0001175,C0026914","AIDS , Mycobacterium avium Complex",6/9/95,Designated,Not FDA Approved for Orphan Indication,,,,
WDZCUPBHRAEYDL-QEDJKGLXSA-N,136073066,WDZCUPBHRAEYDL-QEDJKGLXSA-N,Rifapentine,,Treatment of Mycobacterium avium complex in patients with AIDS.,"C0001175,C0026914","AIDS , Mycobacterium avium Complex",6/9/95,Designated,Not FDA Approved for Orphan Indication,,,,
WDZCUPBHRAEYDL-PRHSTWAZSA-N,135659016,WDZCUPBHRAEYDL-PRHSTWAZSA-N,Rifapentine,,Treatment of Mycobacterium avium complex in patients with AIDS.,"C0001175,C0026914","AIDS , Mycobacterium avium Complex",6/9/95,Designated,Not FDA Approved for Orphan Indication,,,,
WDZCUPBHRAEYDL-GZAUEHORSA-N,135403821,WDZCUPBHRAEYDL-GZAUEHORSA-N,Rifapentine,,Treatment of Mycobacterium avium complex in patients with AIDS.,"C0001175,C0026914","AIDS , Mycobacterium avium Complex",6/9/95,Designated,Not FDA Approved for Orphan Indication,,,,
NZCRJKRKKOLAOJ-WSTNJLQSSA-N,135391139,NZCRJKRKKOLAOJ-WSTNJLQSSA-N,rifaximin,Xifaxan,Treatment of hepatic encephalopathy,C0019151,Hepatic Encephalopathy,2/10/98,Designated/Approved,,Reduction in the risk of overt hepatic encephalopathy (HE) recurrence in patients greater than or equal to 18 years of age, 03/24/2010 , 03/24/2017 ,
NZCRJKRKKOLAOJ-UPMLHBPDSA-N,134754219,NZCRJKRKKOLAOJ-UPMLHBPDSA-N,rifaximin,Xifaxan,Treatment of hepatic encephalopathy,C0019151,Hepatic Encephalopathy,2/10/98,Designated/Approved,,Reduction in the risk of overt hepatic encephalopathy (HE) recurrence in patients greater than or equal to 18 years of age, 03/24/2010 , 03/24/2017 ,
NZCRJKRKKOLAOJ-VJYREXROSA-N,134754217,NZCRJKRKKOLAOJ-VJYREXROSA-N,rifaximin,Xifaxan,Treatment of hepatic encephalopathy,C0019151,Hepatic Encephalopathy,2/10/98,Designated/Approved,,Reduction in the risk of overt hepatic encephalopathy (HE) recurrence in patients greater than or equal to 18 years of age, 03/24/2010 , 03/24/2017 ,
NZCRJKRKKOLAOJ-KPKMWDGOSA-N,101307877,NZCRJKRKKOLAOJ-KPKMWDGOSA-N,rifaximin,Xifaxan,Treatment of hepatic encephalopathy,C0019151,Hepatic Encephalopathy,2/10/98,Designated/Approved,,Reduction in the risk of overt hepatic encephalopathy (HE) recurrence in patients greater than or equal to 18 years of age, 03/24/2010 , 03/24/2017 ,
NZCRJKRKKOLAOJ-IEOSPBRCSA-N,66577007,NZCRJKRKKOLAOJ-IEOSPBRCSA-N,rifaximin,Xifaxan,Treatment of hepatic encephalopathy,C0019151,Hepatic Encephalopathy,2/10/98,Designated/Approved,,Reduction in the risk of overt hepatic encephalopathy (HE) recurrence in patients greater than or equal to 18 years of age, 03/24/2010 , 03/24/2017 ,
NZCRJKRKKOLAOJ-VXTOCXBKSA-N,42608884,NZCRJKRKKOLAOJ-VXTOCXBKSA-N,rifaximin,Xifaxan,Treatment of hepatic encephalopathy,C0019151,Hepatic Encephalopathy,2/10/98,Designated/Approved,,Reduction in the risk of overt hepatic encephalopathy (HE) recurrence in patients greater than or equal to 18 years of age, 03/24/2010 , 03/24/2017 ,
NZCRJKRKKOLAOJ-XWSQLESMSA-N,44384716,NZCRJKRKKOLAOJ-XWSQLESMSA-N,rifaximin,Xifaxan,Treatment of hepatic encephalopathy,C0019151,Hepatic Encephalopathy,2/10/98,Designated/Approved,,Reduction in the risk of overt hepatic encephalopathy (HE) recurrence in patients greater than or equal to 18 years of age, 03/24/2010 , 03/24/2017 ,
NZCRJKRKKOLAOJ-IIBMFGDOSA-N,72111,NZCRJKRKKOLAOJ-IIBMFGDOSA-N,rifaximin,Xifaxan,Treatment of hepatic encephalopathy,C0019151,Hepatic Encephalopathy,2/10/98,Designated/Approved,,Reduction in the risk of overt hepatic encephalopathy (HE) recurrence in patients greater than or equal to 18 years of age, 03/24/2010 , 03/24/2017 ,
NZCRJKRKKOLAOJ-LXVXMSHWSA-N,71296876,NZCRJKRKKOLAOJ-LXVXMSHWSA-N,rifaximin,Xifaxan,Treatment of hepatic encephalopathy,C0019151,Hepatic Encephalopathy,2/10/98,Designated/Approved,,Reduction in the risk of overt hepatic encephalopathy (HE) recurrence in patients greater than or equal to 18 years of age, 03/24/2010 , 03/24/2017 ,
NZCRJKRKKOLAOJ-KOPWYESNSA-N,72698618,NZCRJKRKKOLAOJ-KOPWYESNSA-N,rifaximin,Xifaxan,Treatment of hepatic encephalopathy,C0019151,Hepatic Encephalopathy,2/10/98,Designated/Approved,,Reduction in the risk of overt hepatic encephalopathy (HE) recurrence in patients greater than or equal to 18 years of age, 03/24/2010 , 03/24/2017 ,
NZCRJKRKKOLAOJ-CPJOEXDVSA-N,57507834,NZCRJKRKKOLAOJ-CPJOEXDVSA-N,rifaximin,Xifaxan,Treatment of hepatic encephalopathy,C0019151,Hepatic Encephalopathy,2/10/98,Designated/Approved,,Reduction in the risk of overt hepatic encephalopathy (HE) recurrence in patients greater than or equal to 18 years of age, 03/24/2010 , 03/24/2017 ,
NZCRJKRKKOLAOJ-UHFFFAOYSA-N,53395233,NZCRJKRKKOLAOJ-UHFFFAOYSA-N,rifaximin,Xifaxan,Treatment of hepatic encephalopathy,C0019151,Hepatic Encephalopathy,2/10/98,Designated/Approved,,Reduction in the risk of overt hepatic encephalopathy (HE) recurrence in patients greater than or equal to 18 years of age, 03/24/2010 , 03/24/2017 ,
NZCRJKRKKOLAOJ-HQDKJBBOSA-N,16667733,NZCRJKRKKOLAOJ-HQDKJBBOSA-N,rifaximin,Xifaxan,Treatment of hepatic encephalopathy,C0019151,Hepatic Encephalopathy,2/10/98,Designated/Approved,,Reduction in the risk of overt hepatic encephalopathy (HE) recurrence in patients greater than or equal to 18 years of age, 03/24/2010 , 03/24/2017 ,
NZCRJKRKKOLAOJ-LGPAXTBISA-N,46783403,NZCRJKRKKOLAOJ-LGPAXTBISA-N,rifaximin,Xifaxan,Treatment of hepatic encephalopathy,C0019151,Hepatic Encephalopathy,2/10/98,Designated/Approved,,Reduction in the risk of overt hepatic encephalopathy (HE) recurrence in patients greater than or equal to 18 years of age, 03/24/2010 , 03/24/2017 ,
NZCRJKRKKOLAOJ-XRCRFVBUSA-N,6436173,NZCRJKRKKOLAOJ-XRCRFVBUSA-N,rifaximin,Xifaxan,Treatment of hepatic encephalopathy,C0019151,Hepatic Encephalopathy,2/10/98,Designated/Approved,,Reduction in the risk of overt hepatic encephalopathy (HE) recurrence in patients greater than or equal to 18 years of age, 03/24/2010 , 03/24/2017 ,
DRFDPXKCEWYIAW-UHFFFAOYSA-M,4194514,DRFDPXKCEWYIAW-UHFFFAOYSA-M,risedronate sodium,,Treatment of patients with osteogenesis imperfecta,C0029434,Osteogenesis Imperfecta,12/18/06,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,
JUQLTPCYUFPYKE-UHFFFAOYSA-N,5074,JUQLTPCYUFPYKE-UHFFFAOYSA-N,Ritanserin,,Treatment of glioblastoma,C0017636,Glioblastoma,5/11/17,Designated,Not FDA Approved for Orphan Indication,,,,
HYHSBSXUHZOYLX-WDSKDSINSA-M,7059524,HYHSBSXUHZOYLX-WDSKDSINSA-M,S-nitrosoglutathione,,Management of cystic fibrosis patients to improve airway clearance and to improve or stabilize pulmonary function,"C0010674,C1547996","Cystic Fibrosis , Pulmonary Function",5/12/09,Designated,Not FDA Approved for Orphan Indication,,,,
HYHSBSXUHZOYLX-WDSKDSINSA-N,104858,HYHSBSXUHZOYLX-WDSKDSINSA-N,S-nitrosoglutathione,,Management of cystic fibrosis patients to improve airway clearance and to improve or stabilize pulmonary function,"C0010674,C1547996","Cystic Fibrosis , Pulmonary Function",5/12/09,Designated,Not FDA Approved for Orphan Indication,,,,
ULRUOUDIQPERIJ-PQURJYPBSA-N,91668186,ULRUOUDIQPERIJ-PQURJYPBSA-N,sacituzumab govitecan,,Treatment of pancreatic cancer.,C0235974,PANCREATIC CANCER,5/29/14,Designated,Not FDA Approved for Orphan Indication,,,,
HKFMQJUJWSFOLY-OAQYLSRUSA-N,6918388,HKFMQJUJWSFOLY-OAQYLSRUSA-N,sarizotan,,Treatment of Rett syndrome.,C0035372,Rett Syndrome,7/7/15,Designated,Not FDA Approved for Orphan Indication,,,,
ZJZDXGQUNVNYQP-MXEXKMKYSA-N,24894654,ZJZDXGQUNVNYQP-MXEXKMKYSA-N,satoreotide tetraxetan,,Management of gastroenteropancreatic neuroendocrine tumors,C0206754,Neuroendocrine Tumors,9/24/14,Designated,Not FDA Approved for Orphan Indication,,,,
JWHYSEDOYMYMNM-QGZVFWFLSA-N,11236126,JWHYSEDOYMYMNM-QGZVFWFLSA-N,seladelpar,,Treatment of primary biliary cholangitis,C0008312,Primary Biliary Cholangitis,11/7/16,Designated,Not FDA Approved for Orphan Indication,,,,
XIIOFHFUYBLOLW-UHFFFAOYSA-N,134436906,XIIOFHFUYBLOLW-UHFFFAOYSA-N,selpercatinib,RETEVMO,Treatment of RET-fusion-positive non-small cell lung cancer,C3539721,Non-Small Cell Lung Cancer,10/30/19,Designated/Approved,,RETEVMO is indicated for the treatment of adult patients with metastatic RET fusion-positive non-small cell lung cancer (NSCLC), 05/08/2020 , 05/08/2027 ,For the treatment of adult patients with metastatic RET fusion-positive non-small cell lung cancer (NSCLC)
VPVOXUSPXFPWBN-VKHMYHEASA-N,135398579,VPVOXUSPXFPWBN-VKHMYHEASA-N,sepiapterin,,Treatment of primary tetrahydrobiopterin deficiency,C0751436,Tetrahydrobiopterin Deficiency,2/19/20,Designated,Not FDA Approved for Orphan Indication,,,,
QFJCIRLUMZQUOT-HPLJOQBZSA-N,5284616,QFJCIRLUMZQUOT-HPLJOQBZSA-N,sirolimus,,Treatment of beta-thalassemia.,C0005283,BETA-THALASSEMIA,6/21/16,Designated,Not FDA Approved for Orphan Indication,,,,
LUPNKHXLFSSUGS-UHFFFAOYSA-M,517326,LUPNKHXLFSSUGS-UHFFFAOYSA-M,Sodium dichloroacetate,,Treatment of severe head injury.,C0018674,HEAD INJURY,6/14/99,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,
LUPNKHXLFSSUGS-UHFFFAOYSA-M,517326,LUPNKHXLFSSUGS-UHFFFAOYSA-M,Sodium dichloroacetate,,Treatment of lactic acidosis in patients with severe malaria.,"C0001125,C2747816","LACTIC ACIDOSIS , Severe Malaria",11/10/94,Designated,Not FDA Approved for Orphan Indication,,,,
LUPNKHXLFSSUGS-UHFFFAOYSA-M,517326,LUPNKHXLFSSUGS-UHFFFAOYSA-M,Sodium dichloroacetate,,Treatment of congenital lactic acidosis,C4025276,Congenital lactic acidosis,6/11/90,Designated,Not FDA Approved for Orphan Indication,,,,
LPXPTNMVRIOKMN-UHFFFAOYSA-M,23668193,LPXPTNMVRIOKMN-UHFFFAOYSA-M,sodium nitrite,,Treatment of chlorine gas poisoning,C0017107,Gas Poisoning,1/9/12,Designated,Not FDA Approved for Orphan Indication,,,,
VPZRWNZGLKXFOE-UHFFFAOYSA-M,5258,VPZRWNZGLKXFOE-UHFFFAOYSA-M,sodium phenylbutyrate,,Treatment of urea cycle disorder.,C0154246,urea cycle disorder,1/19/10,Designated,Not FDA Approved for Orphan Indication,,,,
AEQFSUDEHCCHBT-UHFFFAOYSA-M,16760703,AEQFSUDEHCCHBT-UHFFFAOYSA-M,sodium valproate,,Treatment of Wolfram syndrome,C0043207,Wolfram Syndrome,8/5/15,Designated,Not FDA Approved for Orphan Indication,,,,
LKVFMOMQYXIFRK-KSVAIKAXSA-N,91864495,LKVFMOMQYXIFRK-KSVAIKAXSA-N,solnatide,,Treatment of primary graft dysfunction following lung transplantation,C0948031,Primary Graft Dysfunction,2/4/16,Designated,Not FDA Approved for Orphan Indication,,,,
UCTRAOBQFUDCSR-SECBINFHSA-N,10130337,UCTRAOBQFUDCSR-SECBINFHSA-N,Solriamfetol,Sunosi,Treatment of narcolepsy,C0027404,Narcolepsy,8/20/12,Designated/Approved,,SUNOSI is indicated to improve wakefulness in adult patients with excessive daytime sleepiness associated with narcolepsy, 06/17/2019 , 06/17/2026 ,To improve wakefulness in adult patients with excessive daytime sleepiness associated with narcolepsy
PWILYDZRJORZDR-MISYRCLQSA-N,213054,PWILYDZRJORZDR-MISYRCLQSA-N,soraprazan,,Treatment of Stargardt Disease (StD),"C0036916,C1412063","STD , Stargardt disease",12/22/17,Designated,Not FDA Approved for Orphan Indication,,,,
SEEPANYCNGTZFQ-UHFFFAOYSA-N,5215,SEEPANYCNGTZFQ-UHFFFAOYSA-N,Sulfadiazine,,For use in combination with pyrimethamine for the treatment of Toxoplasma gondii encephalitis in patients with and without AIDS.,"C0001175,C0085315","AIDS , toxoplasma gondii encephalitis",3/14/94,Designated/Approved,,"Toxoplasmosis, as adjunctive with pyrimethamine", 07/29/1994 , 07/29/2001 ,
GECHUMIMRBOMGK-UHFFFAOYSA-N,5336,GECHUMIMRBOMGK-UHFFFAOYSA-N,Sulfapyridine,,Treatment of dermatitis herpetiformis.,C0011608,Dermatitis Herpetiformis,9/10/90,Designated,Not FDA Approved for Orphan Indication,,,,
MLKXDPUZXIRXEP-MFOYZWKCSA-N,1548887,MLKXDPUZXIRXEP-MFOYZWKCSA-N,sulindac,,Treatment of retinitis pigmentosa,C0035334,Retinitis Pigmentosa,8/4/20,Designated,Not FDA Approved for Orphan Indication,,,,
FIAFUQMPZJWCLV-UHFFFAOYSA-N,5361,FIAFUQMPZJWCLV-UHFFFAOYSA-N,Suramin,,Treatment of hormone-refractory prostate cancer.,C0376358,Prostate Cancer,5/6/97,Designated,Not FDA Approved for Orphan Indication,,,,
QJJXYPPXXYFBGM-LFZNUXCKSA-N,445643,QJJXYPPXXYFBGM-LFZNUXCKSA-N,tacrolimus,,Treatment of pulmonary arterial hypertension,C3203102,PULMONARY ARTERIAL HYPERTENSION,5/4/15,Designated,Not FDA Approved for Orphan Indication,,,,
JCOHXVDKRMWUQP-UHFFFAOYSA-M,23718384,JCOHXVDKRMWUQP-UHFFFAOYSA-M,tasisulam sodium,,Treatment of melanoma stages IIB through IV,C0280209,melanoma stages,9/3/09,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,
XSFPZBUIBYMVEA-CELUQASASA-N,25253377,XSFPZBUIBYMVEA-CELUQASASA-N,telotristat etiprate,Xermelo,Treatment of carcinoid syndrome in patients with neuroendocrine tumors,"C0024586,C0206754","Carcinoid syndrome , Neuroendocrine Tumors",3/9/12,Designated/Approved,,Treatment of carcinoid syndrome diarrhea in combination with somatostatin analog (SSA) therapy in adults inadequately controlled by SSA therapy., 02/28/2017 , 02/28/2024 ,Treatment of carcinoid syndrome diarrhea in combination with somatostatin analog (SSA) therapy in adults inadequately controlled by SSA therapy.
JOAHPSVPXZTVEP-YXJHDRRASA-N,443951,JOAHPSVPXZTVEP-YXJHDRRASA-N,terguride,,Treatment of pulmonary arterial hypertension,C3203102,PULMONARY ARTERIAL HYPERTENSION,5/2/08,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,
BENFXAYNYRLAIU-QSVFAHTRSA-N,72081,BENFXAYNYRLAIU-QSVFAHTRSA-N,terlipressin,,Treatment of Hepatorenal Syndrome,C0019212,Hepatorenal Syndrome,10/29/04,Designated,Not FDA Approved for Orphan Indication,,,,
FEQOLYDPQKHFTD-UHFFFAOYSA-N,46932299,FEQOLYDPQKHFTD-UHFFFAOYSA-N,"tetrahydro-N,N-dimethyl-2,2-diphenyl-3-furanmethanamine hydrochloride",,Treatment of infantile spasms,C3887898,Infantile spasms,6/20/16,Designated,Not FDA Approved for Orphan Indication,,,,
MJUVRTYWUMPBTR-MRXNPFEDSA-N,46199646,MJUVRTYWUMPBTR-MRXNPFEDSA-N,Tezacaftor,,Treatment of cystic fibrosis,C0010674,Cystic Fibrosis,4/24/14,Designated,Not FDA Approved for Orphan Indication,,,,
UEJJHQNACJXSKW-UHFFFAOYSA-N,5426,UEJJHQNACJXSKW-UHFFFAOYSA-N,Thalidomide,,Prevention of graft versus host disease.,C0018133,GRAFT VERSUS HOST DISEASE,3/5/90,Designated,Not FDA Approved for Orphan Indication,,,,
UEJJHQNACJXSKW-UHFFFAOYSA-N,5426,UEJJHQNACJXSKW-UHFFFAOYSA-N,Thalidomide,Thalomid,Treatment of erythema nodosum leprosum.,C0343467,Erythema nodosum leprosum,7/26/95,Designated/Approved,,Acute treatment of the cutaneous manifestations of moderate to severe erythema nodosum leprosum (ENL) and as maintenance therapy for prevention and suppression of the cutaneous manifestations of ENL recurrences., 07/16/1998 , 07/16/2005 ,
SOVUOXKZCCAWOJ-HJYUBDRYSA-N,54686904,SOVUOXKZCCAWOJ-HJYUBDRYSA-N,tigecycline,,Treatment of acute myeloid leukemia.,C0023467,Acute myeloid leukemia,10/23/13,Designated,Not FDA Approved for Orphan Indication,,,,
DWGQFQRWFYIINU-UHFFFAOYSA-N,134687437,DWGQFQRWFYIINU-UHFFFAOYSA-N,tinostamustine hydrochloride,,Treatment of T-cell prolymphocytic leukemia,C2363142,T-Cell Prolymphocytic Leukemia,3/15/19,Designated,Not FDA Approved for Orphan Indication,,,,
YTGJWQPHMWSCST-UHFFFAOYSA-N,5483,YTGJWQPHMWSCST-UHFFFAOYSA-N,Tiopronin,Thiola,Prevention of cystine nephrolithiasis in patients with homozygous cystinuria.,"C0010691,C0022650","Cystinuria , Nephrolithiasis",1/17/86,Designated/Approved,,"THIOLA EC is indicated, in combination with high fluid intake, alkali, and diet modification, for the prevention of cystine stone formation in adults and pediatric patients 20 kg and greater with severe homozygous cystinuria, who are not responsive to these measures alone.", 06/28/2019 , 06/28/2026 ,
